DOMAIN,CDN,CNAME,IP
vortex.hulu.com,Yes,['vortex.hulu.com.akadns.net.'],"['34.217.232.137', '35.160.156.202', '35.167.175.39', '52.88.60.91', '52.89.104.97', '54.149.45.241', '54.203.190.3', '54.68.122.229']"
