DOMAIN,CDN,CNAME,IP
pages.minnesotagunrights.org,No,Null,"['104.27.134.248', '104.27.135.248']"
action.minnesotagunrights.org,No,Null,"['104.27.134.248', '104.27.135.248']"
www.minnesotagunrights.org,No,Null,"['104.27.134.248', '104.27.135.248']"
